Breakdown seq=82 rank=2 layer=1 M=1 attention_ns=119808 gating_ns=30720 routing_ns=6144 dispatch_ns=48128 expert_ns=77824 combine_ns=102400
Breakdown seq=83 rank=2 layer=2 M=1 attention_ns=119808 gating_ns=30720 routing_ns=7168 dispatch_ns=47104 expert_ns=112640 combine_ns=94208
Breakdown seq=84 rank=2 layer=3 M=1 attention_ns=118784 gating_ns=29696 routing_ns=6144 dispatch_ns=56320 expert_ns=77824 combine_ns=104448
Breakdown seq=85 rank=2 layer=4 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=50176 expert_ns=77824 combine_ns=100352
Breakdown seq=86 rank=2 layer=5 M=1 attention_ns=122880 gating_ns=30720 routing_ns=6144 dispatch_ns=48128 expert_ns=77824 combine_ns=102400
Breakdown seq=87 rank=2 layer=6 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=50176 expert_ns=77824 combine_ns=104448
Breakdown seq=88 rank=2 layer=7 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=50176 expert_ns=77824 combine_ns=92160
Breakdown seq=89 rank=2 layer=8 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=49152 expert_ns=78848 combine_ns=102400
Breakdown seq=90 rank=2 layer=9 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=49152 expert_ns=78848 combine_ns=133120
Breakdown seq=91 rank=2 layer=10 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=47104 expert_ns=27648 combine_ns=159744
Breakdown seq=92 rank=2 layer=11 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=52224 expert_ns=78848 combine_ns=106496
Breakdown seq=93 rank=2 layer=12 M=1 attention_ns=121856 gating_ns=29696 routing_ns=6144 dispatch_ns=48128 expert_ns=27648 combine_ns=157696
Breakdown seq=94 rank=2 layer=13 M=1 attention_ns=120832 gating_ns=30720 routing_ns=6144 dispatch_ns=46080 expert_ns=27648 combine_ns=147456
Breakdown seq=95 rank=2 layer=14 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=47104 expert_ns=86016 combine_ns=126976
Breakdown seq=96 rank=2 layer=15 M=1 attention_ns=119808 gating_ns=30720 routing_ns=6144 dispatch_ns=49152 expert_ns=84992 combine_ns=93184
Breakdown seq=97 rank=2 layer=16 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=48128 expert_ns=27648 combine_ns=188416
